0007938;62104200;000002650000;0000;20130424;20131231;0000000000
0007941;62105240;000003900000;0000;20130424;20131231;0000000000
0008204;66915242;000048000000;0000;20130424;20131231;0000002000
0008798;64470540;000000550000;0000;00000000;00000000;0000000000
0008800;64310840;000001700000;0000;00000000;00000000;0000001000
0008802;70105170;000001231900;0000;00000000;00000000;0000000000
0008803;70103200;000000640900;0000;00000000;00000000;0000000000
0009161;66924242;000061000000;0000;00000000;00000000;0000000000
0009674;62757243;000004000000;0000;00000000;00000000;0000000000
0009864;20940714;000004000000;0000;00000000;00000000;0000000000
0009873;20940914;000005216400;0000;00000000;00000000;0000000000
0009881;20980414;000004945200;0000;00000000;00000000;0000000000
0009930;20899780;000014130700;0000;00000000;00000000;0000000000
0009953;64470530;000000700000;0000;00000000;00000000;0000000000
0009974;66980550;000000850000;0000;00000000;00000000;0000004000
0009975;66980520;000000850000;0000;00000000;00000000;0000009000
0009976;66980500;000000800000;0000;00000000;00000000;0000004000
0009977;66980510;000000750000;0000;00000000;00000000;0000000000
0010733;66929210;000033500000;0000;00000000;00000000;0000000000
0010966;66929220;000044000000;0000;00000000;00000000;0000000000
0011580;64350360;000001590400;0000;00000000;00000000;0000000000
0011690;21399416;000002050000;0000;00000000;00000000;0000000000
0011691;21399450;000009242000;0000;00000000;00000000;0000000000
0011693;21147040;000001300000;0000;00000000;00000000;0000000000
0011695;64380370;000003963400;0000;00000000;00000000;0000000000
0011696;64600110;000000400000;0000;00000000;00000000;0000000000
0011697;64380260;000001275800;0000;00000000;00000000;0000000000
0011699;64380240;000000717900;0000;00000000;00000000;0000000000
0011701;64380210;000001342400;0000;00000000;00000000;0000000000
0011749;61540323;000001400000;0000;00000000;00000000;0000000000
0011767;64500020;000002428700;0000;00000000;00000000;0000000000
0011774;62940303;000008400000;0000;00000000;00000000;0000000000
0011775;62943243;000006950000;0000;00000000;00000000;0000000000
0011776;62944203;000006100000;0000;00000000;00000000;0000000000
0011783;61504110;000000600000;0000;00000000;00000000;0000007000
0011809;64310070;000003800000;0000;00000000;00000000;0000001000
0011830;64310850;000000684600;0000;00000000;00000000;0000000000
0011862;20961420;000006700000;0000;20130424;20131231;0000000000
0011902;64560003;000001614300;1946;20130424;20131231;0000000000
0011922;66929350;000023500000;0000;20130424;20131231;0000000000
0011929;61487213;000002750000;0000;20130424;20131231;0000000000
0011933;20951432;000009100000;0000;20130424;20131231;0000001000
0011934;20963428;000009500000;0000;20130424;20131231;0000001000
0011938;62955263;000003900000;0000;20130424;20131231;0000000000
0011980;65740553;000006300000;0000;20130424;20131231;0000002000
0011984;61500440;000001400000;0000;20130424;20131231;0000001000
0012015;24099056;000007567600;0000;00000000;00000000;0000000000
0012021;21199461;000001100000;0000;20130424;20131231;0000001000
0012022;21199462;000001050000;0000;20130424;20131231;0000000000
0012040;64600020;000000234000;0000;00000000;00000000;0000000000
0012055;64600010;000000300000;0000;20130424;20131231;0000000000
0012111;21351043;000001050000;0000;20130424;20131231;0000000000
0012112;21361048;000001650000;0000;20130424;20131231;0000000000
0012113;21367048;000001000000;0000;20130424;20131231;0000000000
0012114;21362047;000001650000;0000;20130424;20131231;0000001000
0012148;62944163;000004850000;0000;20130424;20131231;0000000000
0012157;21399452;000002350000;0000;20130424;20131231;0000000000
0012168;20950426;000007750000;0000;20130424;20131231;0000000000
0012169;20955428;000007000000;0000;20130424;20131231;0000002000
0012170;20999470;000038266800;0000;00000000;00000000;0000000000
0012171;21359048;000001350000;0000;20130424;20131231;0000003000
0012174;66909200;000021400000;0000;20130424;20131231;0000001000
0012175;66915352;000026000000;0000;20130424;20131231;0000001000
0012176;66924352;000031500000;0000;20130424;20131231;0000001000
0012177;66929352;000042000000;0000;20130424;20131231;0000000000
0012178;61488210;000003400000;0000;20130424;20131231;0000007000
0012190;21366040;000000900000;0000;20130424;20131231;0000002000
0012283;66909210;000040000000;0000;20130424;20131231;0000000000
0012328;66909000;000012000000;0000;20130424;20131231;0000000000
0012329;66914215;000029000000;0000;20130424;20131231;0000000000
0012331;66914000;000005700000;0000;20130424;20131231;0000003000
0012362;20879128;000004110300;0000;00000000;00000000;0000000000
0012367;20950430;000008650000;0000;20130424;20131231;0000001000
0012368;20960422;000007100000;0000;20130424;20131231;0000000000
0012369;20960426;000008200000;0000;20130424;20131231;0000000000
0012370;20960430;000009400000;0000;20130424;20131231;0000000000
0012371;20961418;000005950000;0000;20130424;20131231;0000002000
0012372;20999471;000032649200;0000;00000000;00000000;0000000000
0012374;21354045;000001100000;0000;20130424;20131231;0000003000
0012375;21360046;000001250000;0000;20130424;20131231;0000000000
0012376;21399453;000003450000;0000;20130424;20131231;0000000000
0012377;21399454;000009700000;0000;20130424;20131231;0000000000
0012378;21399415;000003250000;0000;20130424;20131231;0000000000
0012379;21399451;000005400000;0000;20130424;20131231;0000002000
0012401;66924232;000048000000;0000;20130424;20131231;0000001000
0012402;66929242;000079000000;0000;20130424;20131231;0000000000
0012403;66929232;000060000000;0000;20130424;20131231;0000000000
0012419;65760700;000005230400;0000;00000000;00000000;0000000000
0012433;61479140;000002591700;0000;00000000;00000000;0000000000
0012434;62875260;000003040700;0000;00000000;00000000;0000000000
0012435;62941203;000006000000;0000;20130424;20131231;0000000000
0012436;62943203;000005900000;0000;20130424;20131231;0000000000
0012437;62945243;000008600000;0000;20130424;20131231;0000000000
0012438;62947163;000004700000;0000;20130424;20131231;0000000000
0012439;64210010;000000650000;0000;20130424;20131231;0000000000
0012441;64380030;000003000000;0000;20130424;20131231;0000004000
0012442;64380300;000003145200;0000;00000000;00000000;0000000000
0012449;64390030;000002025100;0000;00000000;00000000;0000000000
0012450;64390040;000003197000;0000;00000000;00000000;0000000000
0012453;61393450;000003174900;0000;00000000;00000000;0000000000
0012454;61500380;000001100000;0000;20130424;20131231;0000000000
0012456;64500110;000003603600;0000;00000000;00000000;0000000000
0012457;61501440;000001050000;0000;20130424;20131231;0000000000
0012458;61505350;000002100000;0000;20130424;20131231;0000000000
0012459;61509450;000003613200;0000;00000000;00000000;0000000000
0012460;61509560;000002850000;0000;20130424;20131231;0000000000
0012461;64380330;000008060500;0000;00000000;00000000;0000000000
0012462;61541043;000000550000;0000;00000000;00000000;0000004000
0012474;62861160;000003102100;0000;00000000;00000000;0000000000
0012475;62861200;000003434100;0000;00000000;00000000;0000000000
0012478;62864200;000003276800;0000;00000000;00000000;0000000000
0012482;62865240;000004682900;0000;00000000;00000000;0000000000
0012509;10324360;000001583900;0000;00000000;00000000;0000000000
0012510;10325360;000003093200;0000;00000000;00000000;0000000000
0012511;10328360;000002159800;0000;00000000;00000000;0000000000
0012512;10363360;000002700000;0000;20130424;20131231;0000000000
0012513;10363364;000002700000;0000;00000000;00000000;0000000000
0012514;10364360;000002650000;0000;00000000;00000000;0000000000
0012515;10364364;000002950000;0000;20130424;20131231;0000000000
0012525;10142060;000001029600;0000;00000000;00000000;0000000000
0012533;64540000;000002450000;0000;20130424;20131231;0000000000
0013303;20878725;000002433100;0000;00000000;00000000;0000000000
0013307;20880222;000003283500;0000;00000000;00000000;0000000000
0013313;20881718;000002608800;0000;00000000;00000000;0000000000
0013314;20881720;000003077600;0000;00000000;00000000;0000000000
0013320;20931732;000009100000;0000;20130424;20131231;0000001000
0013322;20940726;000008200000;0000;20130424;20131231;0000002000
0013323;20940730;000009400000;0000;20130424;20131231;0000000000
0013324;20940926;000007757900;0000;00000000;00000000;0000000000
0013326;20941203;000000026000;0000;00000000;00000000;0000000000
0013327;20941720;000006700000;0000;20130424;20131231;0000000000
0013328;20941920;000006146700;0000;00000000;00000000;0000000000
0013329;20943728;000009500000;0000;20130424;20131231;0000000000
0013331;20950126;000000026000;0000;00000000;00000000;0000000000
0013332;20950130;000000026000;0000;00000000;00000000;0000000000
0013333;20950926;000000026000;0000;00000000;00000000;0000000000
0013334;20950930;000000026000;0000;00000000;00000000;0000000000
0013335;20951132;000009714600;0000;00000000;00000000;0000000000
0013336;20951932;000009714600;0000;00000000;00000000;0000000000
0013337;20955128;000000026000;0000;00000000;00000000;0000000000
0013338;20955928;000000026000;0000;00000000;00000000;0000000000
0013339;20960122;000000026000;0000;00000000;00000000;0000000000
0013340;20960124;000000026000;0000;00000000;00000000;0000000000
0013341;20960126;000008828300;0000;00000000;00000000;0000000000
0013342;20960130;000010384100;0000;00000000;00000000;0000000000
0013343;20960922;000000026000;0000;00000000;00000000;0000000000
0013344;20960924;000000026000;0000;00000000;00000000;0000000000
0013345;20960926;000008828300;0000;00000000;00000000;0000000000
0013346;20960930;000010384100;0000;00000000;00000000;0000000000
0013347;20961118;000000026000;0000;00000000;00000000;0000000000
0013348;20961120;000007731100;0000;00000000;00000000;0000000000
0013351;20963128;000009899800;0000;00000000;00000000;0000000000
0013352;20963928;000009899800;0000;00000000;00000000;0000000000
0013354;20970430;000008935900;0000;00000000;00000000;0000000000
0013355;20971432;000008268800;0000;00000000;00000000;0000000000
0013356;20975428;000005941800;0000;00000000;00000000;0000000000
0013358;20980424;000007385000;0000;00000000;00000000;0000000000
0013359;20980426;000008422200;0000;00000000;00000000;0000000000
0013360;20980430;000009912200;0000;00000000;00000000;0000000000
0013361;20981418;000005621700;0000;00000000;00000000;0000000000
0013362;20981420;000006773300;0000;00000000;00000000;0000000000
0013363;20983428;000009614300;0000;00000000;00000000;0000000000
0013435;21399414;000001450000;0000;20130424;20131231;0000000000
0013638;61661300;000001300000;0000;20130424;20131231;0000003000
0013639;64660000;000001900000;0000;20130424;20131231;0000002000
0013640;66984910;000000026000;0000;00000000;00000000;0000000000
0013641;66984650;000000026000;0000;00000000;00000000;0000000000
0013642;66984510;000000026000;0000;00000000;00000000;0000000000
0013643;66984154;000000026000;0000;00000000;00000000;0000000000
0013644;66984124;000000026000;0000;00000000;00000000;0000000000
0013645;61663490;000002300000;0000;20130424;20131231;0000000000
0013646;66928855;000102000000;0000;20130424;20131231;0000000000
0013647;66928875;000128000000;0000;20130424;20131231;0000000000
0013648;66928515;000003900000;0000;20130424;20131231;0000001000
0013660;66928525;000003500000;0000;20130424;20131231;0000001000
0013662;66928805;000001750000;0000;20130424;20131231;0000001000
0013749;66928815;000002350000;0000;20130424;20131231;0000001000
0013750;61497365;000014000000;0000;20130424;20131231;0000000000
0013754;61495425;000014000000;0000;20130424;20131231;0000000000
0013757;61594400;000002350000;0000;20130424;20131231;0000003000
0013764;66988200;000016000000;0000;20130424;20131231;0000000000
0013766;66988300;000023300000;0000;20130424;20131231;0000001000
0013769;66988210;000033000000;0000;20130424;20131231;0000000000
0013771;23699041;000004450000;0000;20130424;20131231;0000000000
0013772;23699741;000004450000;0000;20130424;20131231;0000000000
0013773;23699841;000004450000;0000;20130424;20131231;0000000000
0013774;62824163;000003300000;0000;20130424;20131231;0000000000
0013775;62824203;000004100000;0000;20130424;20131231;0000000000
0013776;62824243;000005100000;0000;20130424;20131231;0000000000
0013777;62820303;000005650000;0000;20130424;20131231;0000000000
0013778;62821203;000003850000;0000;20130424;20131231;0000000000
0013779;62825243;000005800000;0000;20130424;20131231;0000000000
0013780;62823163;000003200000;0000;20130424;20131231;0000000000
0013781;62823203;000004000000;0000;20130424;20131231;0000000000
0013782;62823243;000004800000;0000;20130424;20131231;0000000000
0013783;62834243;000003100000;0000;20130424;20131231;0000000000
0013784;62835263;000002300000;0000;20130424;20131231;0000000000
0013785;62835303;000002850000;0000;20130424;20131231;0000000000
0013786;62827143;000003200000;0000;20130424;20131231;0000000000
0013787;62827163;000003500000;0000;20130424;20131231;0000000000
0013807;24199052;000011500000;0000;20130424;20131231;0000000000
0013808;10239326;000002500000;0000;20130424;20131231;0000001000
0013809;10239328;000001750000;0000;20130424;20131231;0000001000
0013810;10239329;000001400000;0000;20130424;20131231;0000000000
0013811;10239334;000002600000;0000;20130424;20131231;0000000000
0013812;10239333;000002050000;0000;20130424;20131231;0000000000
0013813;10239335;000002600000;0000;20130424;20131231;0000000000
0013814;10239332;000001300000;0000;20130424;20131231;0000000000
0013815;10239327;000001350000;0000;20130424;20131231;0000000000
0013816;10239330;000001050000;0000;20130424;20131231;0000000000
0013945;10239331;000001500000;0000;20130424;20131231;0000000000
0013946;10219620;000000026000;0000;00000000;00000000;0000000000
0013947;64680000;000002750000;0000;20130424;20131231;0000002000
0013948;61680320;000001250000;0000;20130424;20131231;0000001000
0013949;66914047;000001400000;0000;20130424;20131231;0000000000
0013950;64680700;000003700000;0000;20130424;20131231;0000000000
0013951;61682270;000002500000;0000;20130424;20131231;0000002000
0013952;23899790;000003500000;0000;20130424;20131231;0000001000
0013953;23899990;000003500000;0000;20130424;20131231;0000002000
0013954;64660080;000002588800;1308;20130424;20131231;0000001000
0013955;64660620;000001300000;0000;00000000;00000000;0000000000
0013956;66983650;000000026000;0000;00000000;00000000;0000000000
0013957;66983510;000000026000;0000;00000000;00000000;0000000000
0013958;66983154;000000026000;0000;00000000;00000000;0000000000
0013959;66983124;000000026000;0000;00000000;00000000;0000000000
0020413;61503270;000002300000;0000;20130424;20131231;0000002000
0020691;63914000;000000026000;0000;00000000;00000000;0000000000
0020830;20930126;000008051700;0374;20130424;20131231;0000002000
0020832;20930130;000008650000;0000;20130424;20131231;0000002000
0020833;20940724;000007450000;0000;20130424;20131231;0000000000
0020834;20930526;000007750000;0000;20130424;20131231;0000001000
0020835;20940722;000007100000;0000;20130424;20131231;0000001000
0020836;20930530;000008650000;0000;20130424;20131231;0000002000
0020837;20940524;000007450000;0000;20130424;20131231;0000002000
0020838;20940522;000007100000;0000;20130424;20131231;0000001000
0020868;20930726;000007750000;0000;20130424;20131231;0000001000
0020869;20940130;000009400000;0000;20130424;20131231;0000001000
0020870;20940126;000008200000;0000;20130424;20131231;0000001000
0020871;20930730;000008650000;0000;20130424;20131231;0000000000
0020872;20940124;000007450000;0000;20130424;20131231;0000001000
0020875;20935128;000007000000;0000;20130424;20131230;0000002000
0020877;20935528;000007275800;0379;20130424;20131231;0000001000
0020878;20935728;000007275800;0379;20130424;20131231;0000002000
0020905;64390000;000000026000;0000;00000000;00000000;0000000000
0020920;64500100;000000703000;0000;00000000;00000000;0000000000
0020925;64560000;000000026000;0000;00000000;00000000;0000000000
0020939;20999452;000027000000;0000;20130424;20131231;0000000000
0020950;20940110;000003400000;0000;20130424;20131231;0000000000
0020951;20940114;000004000000;0000;20130424;20131231;0000000000
0020952;20940510;000003400000;0000;20130424;20131231;0000000000
0020953;20940710;000003400000;0000;20130424;20131231;0000001000
0020954;20940910;000000026000;0000;00000000;00000000;0000000000
0020955;20960010;000003400000;0000;20130424;20131231;0000000000
0020956;20960014;000004000000;0000;20130424;20131231;0000000000
0020957;20960410;000003400000;0000;20130424;20131231;0000000000
0020958;20960414;000004000000;0000;20130424;20131231;0000000000
0020960;20999030;000011000000;0000;20130424;20131231;0000002000
0020961;20940122;000007100000;0000;20130424;20131231;0000002000
0020962;20999131;000027000000;0000;20130424;20131231;0000000000
0020963;20999531;000027000000;0000;20130424;20131231;0000000000
0020964;20999731;000027000000;0000;20130424;20131231;0000002000
0020966;20960024;000007450000;0000;20130424;20131231;0000002000
0020967;20960026;000008200000;0000;20130424;20131231;0000000000
0020968;20960030;000009400000;0000;20130424;20131231;0000001000
0020969;20951032;000009100000;0000;20130424;20131231;0000001000
0020970;20999052;000027000000;0000;20130424;20131231;0000000000
0021255;66929000;000006800000;0000;20130424;20131231;0000001000
0021476;20830120;000002600000;0000;20130424;20131231;0000002000
0021477;20830124;000002800000;0000;20130424;20131231;0000002000
0021478;20832118;000003450000;0000;20130424;20131231;0000002000
0021479;20832120;000003700000;0000;20130424;20131231;0000001000
0021480;20831120;000004600000;0000;20130424;20131231;0000002000
0021481;20831124;000005100000;0000;20130424;20131231;0000002000
0021587;20831126;000005400000;0000;20130424;20131231;0000001000
0022333;61670020;000003150000;0000;20130424;20131231;0000000000
0022340;61670040;000003150000;0000;20130424;20131231;0000003000
0022341;61590420;000001600000;0000;20130424;20131231;0000000000
0022343;61670010;000003150000;0000;20130424;20131231;0000000000
0022395;63980020;000000026000;0000;00000000;00000000;0000000000
0022396;63980030;000000026000;0000;00000000;00000000;0000000000
0024801;20931132;000009100000;0000;20130424;20131231;0000002000
0025188;20941118;000005950000;0000;20130424;20131231;0000002000
0025189;20941120;000006700000;0000;20130424;20131231;0000001000
0025191;20941518;000005950000;0000;20130424;20131231;0000002000
0025192;20941718;000005950000;0000;20130424;20131231;0000001000
0025194;20943128;000009500000;0000;20130424;20131231;0000001000
0025195;20950026;000007750000;0000;20130424;20131231;0000002000
0025196;20950030;000008650000;0000;20130424;20131231;0000002000
0025197;20955028;000007000000;0000;20130424;20131231;0000002000
0025198;20960022;000007100000;0000;20130424;20131231;0000001000
0025200;20961018;000005950000;0000;20130424;20131231;0000002000
0025201;20961020;000006700000;0000;20130424;20131231;0000001000
0025202;20963028;000009500000;0000;20130424;20131231;0000001000
